Date_Time,Open,High,Low,Close,Volume,Color,Buy,Sell,Buy_1_Days,Sell_1_Days,Buysell_1_Days,Equity_Buy_1_Days_Lever_1,Equity_Sell_1_Days_Lever_1,Equity_Buysell_1_Days_Lever_1,Equity_Buy_1_Days_Commiss_Lever_1,Equity_Sell_1_Days_Commiss_Lever_1,Equity_Buysell_1_Days_Commiss_Lever_1,Equity_Buy_1_Days_Lever_2,Equity_Sell_1_Days_Lever_2,Equity_Buysell_1_Days_Lever_2,Equity_Buy_1_Days_Commiss_Lever_2,Equity_Sell_1_Days_Commiss_Lever_2,Equity_Buysell_1_Days_Commiss_Lever_2,Equity_Buy_1_Days_Lever_3,Equity_Sell_1_Days_Lever_3,Equity_Buysell_1_Days_Lever_3,Equity_Buy_1_Days_Commiss_Lever_3,Equity_Sell_1_Days_Commiss_Lever_3,Equity_Buysell_1_Days_Commiss_Lever_3,Equity_Buy_1_Days_Lever_4,Equity_Sell_1_Days_Lever_4,Equity_Buysell_1_Days_Lever_4,Equity_Buy_1_Days_Commiss_Lever_4,Equity_Sell_1_Days_Commiss_Lever_4,Equity_Buysell_1_Days_Commiss_Lever_4,Equity_Buy_1_Days_Lever_5,Equity_Sell_1_Days_Lever_5,Equity_Buysell_1_Days_Lever_5,Equity_Buy_1_Days_Commiss_Lever_5,Equity_Sell_1_Days_Commiss_Lever_5,Equity_Buysell_1_Days_Commiss_Lever_5,Buy_2_Days,Sell_2_Days,Buysell_2_Days,Equity_Buy_2_Days_Lever_1,Equity_Sell_2_Days_Lever_1,Equity_Buysell_2_Days_Lever_1,Equity_Buy_2_Days_Commiss_Lever_1,Equity_Sell_2_Days_Commiss_Lever_1,Equity_Buysell_2_Days_Commiss_Lever_1,Equity_Buy_2_Days_Lever_2,Equity_Sell_2_Days_Lever_2,Equity_Buysell_2_Days_Lever_2,Equity_Buy_2_Days_Commiss_Lever_2,Equity_Sell_2_Days_Commiss_Lever_2,Equity_Buysell_2_Days_Commiss_Lever_2,Equity_Buy_2_Days_Lever_3,Equity_Sell_2_Days_Lever_3,Equity_Buysell_2_Days_Lever_3,Equity_Buy_2_Days_Commiss_Lever_3,Equity_Sell_2_Days_Commiss_Lever_3,Equity_Buysell_2_Days_Commiss_Lever_3,Equity_Buy_2_Days_Lever_4,Equity_Sell_2_Days_Lever_4,Equity_Buysell_2_Days_Lever_4,Equity_Buy_2_Days_Commiss_Lever_4,Equity_Sell_2_Days_Commiss_Lever_4,Equity_Buysell_2_Days_Commiss_Lever_4,Equity_Buy_2_Days_Lever_5,Equity_Sell_2_Days_Lever_5,Equity_Buysell_2_Days_Lever_5,Equity_Buy_2_Days_Commiss_Lever_5,Equity_Sell_2_Days_Commiss_Lever_5,Equity_Buysell_2_Days_Commiss_Lever_5,Buy_3_Days,Sell_3_Days,Buysell_3_Days,Equity_Buy_3_Days_Lever_1,Equity_Sell_3_Days_Lever_1,Equity_Buysell_3_Days_Lever_1,Equity_Buy_3_Days_Commiss_Lever_1,Equity_Sell_3_Days_Commiss_Lever_1,Equity_Buysell_3_Days_Commiss_Lever_1,Equity_Buy_3_Days_Lever_2,Equity_Sell_3_Days_Lever_2,Equity_Buysell_3_Days_Lever_2,Equity_Buy_3_Days_Commiss_Lever_2,Equity_Sell_3_Days_Commiss_Lever_2,Equity_Buysell_3_Days_Commiss_Lever_2,Equity_Buy_3_Days_Lever_3,Equity_Sell_3_Days_Lever_3,Equity_Buysell_3_Days_Lever_3,Equity_Buy_3_Days_Commiss_Lever_3,Equity_Sell_3_Days_Commiss_Lever_3,Equity_Buysell_3_Days_Commiss_Lever_3,Equity_Buy_3_Days_Lever_4,Equity_Sell_3_Days_Lever_4,Equity_Buysell_3_Days_Lever_4,Equity_Buy_3_Days_Commiss_Lever_4,Equity_Sell_3_Days_Commiss_Lever_4,Equity_Buysell_3_Days_Commiss_Lever_4,Equity_Buy_3_Days_Lever_5,Equity_Sell_3_Days_Lever_5,Equity_Buysell_3_Days_Lever_5,Equity_Buy_3_Days_Commiss_Lever_5,Equity_Sell_3_Days_Commiss_Lever_5,Equity_Buysell_3_Days_Commiss_Lever_5,Buy_4_Days,Sell_4_Days,Buysell_4_Days,Equity_Buy_4_Days_Lever_1,Equity_Sell_4_Days_Lever_1,Equity_Buysell_4_Days_Lever_1,Equity_Buy_4_Days_Commiss_Lever_1,Equity_Sell_4_Days_Commiss_Lever_1,Equity_Buysell_4_Days_Commiss_Lever_1,Equity_Buy_4_Days_Lever_2,Equity_Sell_4_Days_Lever_2,Equity_Buysell_4_Days_Lever_2,Equity_Buy_4_Days_Commiss_Lever_2,Equity_Sell_4_Days_Commiss_Lever_2,Equity_Buysell_4_Days_Commiss_Lever_2,Equity_Buy_4_Days_Lever_3,Equity_Sell_4_Days_Lever_3,Equity_Buysell_4_Days_Lever_3,Equity_Buy_4_Days_Commiss_Lever_3,Equity_Sell_4_Days_Commiss_Lever_3,Equity_Buysell_4_Days_Commiss_Lever_3,Equity_Buy_4_Days_Lever_4,Equity_Sell_4_Days_Lever_4,Equity_Buysell_4_Days_Lever_4,Equity_Buy_4_Days_Commiss_Lever_4,Equity_Sell_4_Days_Commiss_Lever_4,Equity_Buysell_4_Days_Commiss_Lever_4,Equity_Buy_4_Days_Lever_5,Equity_Sell_4_Days_Lever_5,Equity_Buysell_4_Days_Lever_5,Equity_Buy_4_Days_Commiss_Lever_5,Equity_Sell_4_Days_Commiss_Lever_5,Equity_Buysell_4_Days_Commiss_Lever_5,Buy_5_Days,Sell_5_Days,Buysell_5_Days,Equity_Buy_5_Days_Lever_1,Equity_Sell_5_Days_Lever_1,Equity_Buysell_5_Days_Lever_1,Equity_Buy_5_Days_Commiss_Lever_1,Equity_Sell_5_Days_Commiss_Lever_1,Equity_Buysell_5_Days_Commiss_Lever_1,Equity_Buy_5_Days_Lever_2,Equity_Sell_5_Days_Lever_2,Equity_Buysell_5_Days_Lever_2,Equity_Buy_5_Days_Commiss_Lever_2,Equity_Sell_5_Days_Commiss_Lever_2,Equity_Buysell_5_Days_Commiss_Lever_2,Equity_Buy_5_Days_Lever_3,Equity_Sell_5_Days_Lever_3,Equity_Buysell_5_Days_Lever_3,Equity_Buy_5_Days_Commiss_Lever_3,Equity_Sell_5_Days_Commiss_Lever_3,Equity_Buysell_5_Days_Commiss_Lever_3,Equity_Buy_5_Days_Lever_4,Equity_Sell_5_Days_Lever_4,Equity_Buysell_5_Days_Lever_4,Equity_Buy_5_Days_Commiss_Lever_4,Equity_Sell_5_Days_Commiss_Lever_4,Equity_Buysell_5_Days_Commiss_Lever_4,Equity_Buy_5_Days_Lever_5,Equity_Sell_5_Days_Lever_5,Equity_Buysell_5_Days_Lever_5,Equity_Buy_5_Days_Commiss_Lever_5,Equity_Sell_5_Days_Commiss_Lever_5,Equity_Buysell_5_Days_Commiss_Lever_5
2012-04-26,94.04,94.28,91.61,92.62,98993610,Down,-0.015215122619262722,0.015215122619262722,,0.015215122619262722,0.015215122619262722,,1.4363240785372915,1.6477936863945313,,1.1448654584860158,1.0306990211396585,,2.063026858585999,2.715224032921679,,1.6443978247091047,1.6983793396069577,,2.9631751516562184,4.47412901859504,,2.361888190324035,2.7985787529072352,,4.2560798192472165,7.372441548955466,,3.3924368785752756,4.6114803999183565,,6.11310992456142,12.148262637681537,,4.872638773615547,7.598768287917559,,0.015215122619262722,0.015215122619262722,,1.456393358893799,1.5345544030812275,,1.308868570477131,1.218767433629632,,2.121081615829962,2.3548572160159824,,1.9062274937077146,1.8702649316083615,,3.0891291789664845,3.6136565094649273,,2.7762170623766864,2.870023285728024,,4.498987221011841,5.545352507822543,,4.0432640924930565,4.404206870059578,,6.552295110429714,8.509645107516612,,5.888582972560644,6.758495044530512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,92.35,94.12,91.85,93.79,116514180,Up,0.01547253387559877,-0.01547253387559877,0.01547253387559877,,0.01547253387559877,1.1651183159716583,,1.6734874915749127,0.9132210083723733,,1.0455151884493024,1.3575006902126328,,2.800560384457693,1.0640105233847612,,1.7496565901215002,1.5816489181109064,,4.686702772790178,1.2396981491821757,,2.92802841811992,1.8428081239277743,,7.843138466993824,1.4443950198883178,,4.900018932699493,2.147089498009619,,13.125394119204199,1.682891093170123,,8.200120392352817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-28,93.75,94.16,93.52,93.95,14091530,Up,0.00213106100895466,-0.00213106100895466,,-0.00213106100895466,-0.00213106100895466,,1.4332664434579137,1.6699249849403723,,1.1410581864449238,1.0420383076367883,,2.054252697942497,2.7886494553281027,,1.6354404086644574,1.74012580518766,,2.9442914583438666,4.656835399692759,,2.3440218580138676,2.9058795590223316,,4.219954147004028,7.776565784701724,,3.359607871823142,4.852600878838833,,6.048318671831937,12.986281500905841,,4.815213225861155,8.10347944951654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-02,94.42,95.69,93.06,93.06,106089120,Down,-0.014508468701637689,0.014508468701637689,,0.014508468701637689,0.014508468701637689,,1.4542125251589957,1.6943296483781418,,1.1563454228264272,1.0559989330603317,,2.1147340683293026,2.870752957373197,,1.6815719972844698,1.78921030093981,,3.075272769544912,4.86400184884664,,2.4453630604077086,3.031512060065871,,4.472100179752604,8.241222542266959,,3.556077591006018,5.136380762785429,,6.503384095162033,13.963347692245192,,5.171292573278168,8.702722211746451,,0.014508468701637689,0.014508468701637689,,1.4776774225956633,1.5569807300551195,,1.326404033144065,1.2350957734753174,,2.1835305652489625,2.424188993762973,,1.9599972930168152,1.9230203190735944,,3.226553817815938,3.774415549300659,,2.896243748239564,2.9941055803020356,,4.767805729376453,5.876692277481536,,4.279713997107441,4.661764692280756,,7.045278881621833,9.149896632502484,,6.324036748692301,7.258277793932467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-03,93.3,93.64,92.12,92.55,106442620,Down,-0.008071068833791273,0.008071068833791273,-0.008071068833791273,,-0.008071068833791273,1.1557524131101502,,1.6807096351275141,0.9047935994505295,,1.0462539373272708,1.3357636404099351,,2.824784877610462,1.04571738593157,,1.7584490732560478,1.5438120507485813,,4.747643160962399,1.2085903922216503,,2.9554423003024617,1.7842645030412023,,7.979409604776752,1.3968312622719148,,4.9672403501817,2.062168005016652,,13.411070605377317,1.6143911020784592,,8.348488716544518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,92.14,92.64,90.32,90.83,154887200,Down,-0.01431953199364866,0.01431953199364866,-0.01431953199364866,,-0.01431953199364866,1.1393205088213039,,1.6568141540984602,0.8908600271607809,,1.030141914786399,1.2980512218208349,,2.745033141220996,1.0149750994333835,,1.706753705148201,1.4788963785210287,,4.548009761844304,1.1563819467273961,,2.827773696249504,1.6849369744705622,,7.53520694640161,1.3174896679372265,,4.685095484533431,1.9196832510856292,,12.484437522859224,1.5010429988410487,,7.762332512077743,-0.01431953199364866,,-0.01431953199364866,1.0386870237440418,,1.534844364129656,0.9168214271591544,,1.2160756386567995,1.0788707332942558,,2.3557472221005686,0.9522905194807068,,1.866486840347763,1.1206090309699623,,3.615705347155151,0.989131805419083,,2.864766807629935,1.1639620591588848,,5.5495449744345455,1.0273983710613181,,4.396971189236498,1.2089922869787284,,8.51768782749492,1.0671453562371576,,6.7486664490401065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-05,90.53,90.98,90.09,90.42,23047600,Down,-0.0012158056208892987,0.0012158056208892987,-0.0012158056208892987,,-0.0012158056208892987,1.1379361582638061,,1.6548010141785359,0.8887104799892273,,1.0276562957534234,1.2948987002841899,,2.7383663965263114,1.0112957894077261,,1.7005666804397277,1.4735120523421865,,4.531451490164163,1.1507900454669913,,2.8140994674698625,1.6767626439976842,,7.498650521624494,1.3095256033069385,,4.656774652768339,1.9080488414309864,,12.408774488154622,1.4901565341751872,,7.70603541820192,-0.0012158056208892987,,-0.0012158056208892987,1.0374249495961152,,1.5329794256556235,0.914609237987472,,1.2131413820174024,1.0762505260445023,,2.350025919483445,0.9488384426192945,,1.859720779044109,1.1165291477345103,,3.6025413843255603,0.9843486735091782,,2.8509136917388678,1.158315194811068,,5.5226218222440115,1.0211878730002624,,4.370392033755589,1.2016650825932866,,8.466065629176837,1.0594057776754615,,6.69972106979655,-0.0012158056208892987,,-0.0012158056208892987,1.0001162874884113,,1.2139117257834537,0.9418740490165339,,1.0961981614998244,1.0002325884996026,,1.4735816779945627,0.9419835771840938,,1.3306878020269008,1.0003489030351462,,1.7887980778172572,0.9420931180884092,,1.6153375262374674,1.0004652310966151,,2.1714429617212714,0.9422026717309615,,1.9608771641976994,1.0005815726855822,,2.635940073103402,0.9423122381132316,,2.380331782440595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,89.02,89.87,86.0,88.5,85794830,Down,-0.005858511573824998,0.005858511573824998,-0.005858511573824998,,-0.005858511573824998,1.1312890362429429,,1.6451346860795366,0.8824595937099398,,1.0204281120157608,1.2798148835234866,,2.7064681353420155,0.9983168632914586,,1.678741681727788,1.4478405461506594,,4.452504606220155,1.1293849221380723,,2.7617561695778527,1.6379261360882356,,7.3249697676216865,1.2776607801128905,,4.543460869066619,1.8529678799323872,,12.0505618391984,1.4454036325793156,,7.474605070546546,-0.005858511573824998,,-0.005858511573824998,1.0313649521372292,,1.5240247042296404,0.9081761886813416,,1.2046085594723364,1.0637136644970293,,2.3226512991022434,0.9366610913715031,,1.835853203562323,1.0970769926716952,,3.5397779591428864,0.9660394216711755,,2.797885635568108,1.1314867600376985,,5.3947090572213385,0.9963392018945687,,4.264046828215032,1.1669757881101894,,8.221669875336714,1.0275893332744372,,6.498512706191747,-0.005858511573824998,,-0.005858511573824998,0.9942742242498803,,1.2068208013012311,0.9352492283326529,,1.0884878776656757,0.9885812330077014,,1.4564164464533453,0.9298942009807477,,1.3136098127311673,0.9829208385567225,,1.7576336629371176,0.9245698353145954,,1.5852916467973885,0.9772928542550271,,2.1211488654997903,0.9192759557722591,,1.9131629354841733,0.9716970945293685,,2.559846573541654,0.9140123877970303,,2.3088448268208266,-0.005858511573824998,,-0.005858511573824998,1.0897387542547197,,1.3677866379493593,1.0512059117242056,,1.2989988347151449,1.1875305525246285,,1.8708402869528116,1.1455398207075327,,1.7767532488351634,1.2940980649476077,,2.5589103462314005,1.2483391371670016,,2.4302193526898495,1.4102288131794494,,3.500043379285678,1.3603635362237803,,3.324021557895114,1.536780990088285,,4.787312566430072,1.4824408652980476,,4.546552271144549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-08,89.03,90.4,87.63,89.53,104430820,Up,0.005600373060484998,-0.005600373060484998,0.005600373060484998,,0.005600373060484998,1.1376424510258418,,1.6543739014343586,0.8863513013360819,,1.0249282703162288,1.294230346376085,,2.7369530057471407,1.0083508669219265,,1.6956145812534338,1.4723713834433134,,4.527943622160391,1.147142751739093,,2.8051805101172036,1.6750321894807607,,7.490911755668308,1.3050382917649905,,4.640817424750155,1.9055877255880749,,12.392768906525479,1.4846669609260985,,7.677647228828443,0.005600373060484998,,0.005600373060484998,1.0371571848236119,,1.5325837556967286,0.9121813082636594,,1.209920966239547,1.0756950260312395,,2.3488129682254897,0.9460753977274561,,1.854305218535622,1.1156648249273222,,3.599752600272202,0.9812288961378873,,2.8418780560313666,1.157119789028349,,5.516922359704235,1.0176885995859515,,4.355416144344656,1.200115102892334,,8.455145589922775,1.0555030429736496,,6.675040032121894,0.005600373060484998,,0.005600373060484998,0.9998581522755454,,1.2135984088565566,0.939373741885669,,1.0932881842232438,0.9997163246718677,,1.472821097979166,0.93924049385797,,1.3268128007950029,0.9995745171861128,,1.7874133410378825,0.9391072647312008,,1.6102179038953282,0.9994327298154271,,2.169201986652556,0.93897405450268,,1.9541578860797106,0.9992909625569574,,2.6325400794900236,0.9388408631697269,,2.3715629012008304,0.005600373060484998,,0.005600373060484998,1.0958588191443903,,1.3754682432394267,1.055841802242551,,1.3047275091014219,1.2009065514965378,,1.8919128881601546,1.1570535506088069,,1.794611254849886,1.3160240354257577,,2.602266096639678,1.267967337656991,,2.468430790006076,1.4421765454273063,,3.5793343763864973,1.389513189358447,,3.3952481622877637,1.5804218860697041,,4.923260766654824,1.5227102828759036,,4.6700560251438406,0.005600373060484998,,0.005600373060484998,1.1160760409303099,,1.1480432239171852,1.092227292165022,,1.1208181936947477,1.2456257291386745,,1.3180032439821643,1.2190087120355704,,1.2867477325143541,1.3902130322580222,,1.5131246933545923,1.3605064171882157,,1.4772420152039072,1.5515834570922544,,1.7371325511475084,1.518428615755704,,1.695937685640613,1.7316851219644867,,1.9943032543908703,1.6946817979079167,,1.9470097681854994
2012-05-10,89.72,91.84,89.27,91.79,111511920,Up,0.02280964957899201,-0.02280964957899201,,-0.02280964957899201,-0.02280964957899201,,1.4214178860144362,1.6170653277774338,,1.128912618265364,1.000613168294232,,2.020428806681749,2.6149002742999397,,1.6046565873497802,1.618056860966134,,2.8718736432362415,4.228464569166134,,2.280887574169868,2.616503648240703,,4.082132562869435,6.837703444533899,,3.2420943939131237,4.231057329573143,,5.802416237944565,11.057013161780098,,4.608370959655237,6.841896107491286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,90.94,91.22,89.46,91.04,104343620,Up,0.0010990219811564117,-0.0010990219811564117,,-0.0010990219811564117,-0.0010990219811564117,,1.4198565746282164,1.6152891136652001,,1.1263202044911431,0.99831537897185,,2.015992692514972,2.609158920725308,,1.599213147483351,1.612567963657783,,2.8624204788698226,4.214546000470032,,2.2706533016861234,2.604763476741653,,4.064226536273765,6.807710273600453,,3.2240020191003027,4.207446087653448,,5.770618768306768,10.996420293933552,,4.577620463434199,6.79624186171983,,-0.0010990219811564117,-0.0010990219811564117,,1.4760543147061687,1.5309003376873953,,1.3233581037868503,1.2071425264136042,,2.1787363399626973,2.3436558439313813,,1.953348438995955,1.8480149013234044,,3.215933175209065,3.587903522897589,,2.883248391504538,2.8291266364873384,,4.74689203907405,5.4927227147937145,,4.255831228649893,4.3311109231588585,,7.0066704757196145,8.408811058900925,,6.281838047709923,6.6304991748254585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-12,90.5,91.09,90.21,90.99,18694150,Up,0.005399759662719106,-0.005399759662719106,,-0.005399759662719106,-0.005399759662719106,,1.412210352828372,1.606590447155738,,1.1189112374317796,0.9917484313772269,,1.9943380806356348,2.5811328648920737,,1.5801380333971682,1.5933335558323456,,2.816424884513508,4.146823403575328,,2.2314872896613482,2.5598344699329063,,3.9773843798734276,6.662246866225964,,3.151329452664674,4.112605605694119,,5.616903398435109,10.703502171871886,,4.450340078226009,6.607272879027288,,-0.005399759662719106,-0.005399759662719106,,1.4681054564337648,1.522656122219027,,1.3146530156959124,1.199201907770262,,2.1553336312105924,2.3184816665310843,,1.9300492656602735,1.8259721266431288,,3.1642570644154704,3.5302503037961284,,2.833515858101827,2.780327637634456,,4.645463061827439,5.375357238040754,,4.159900092170893,4.233482899218856,,6.820029668730366,8.184820607617114,,6.1071720235354015,6.446138654805143,,-0.005399759662719106,-0.005399759662719106,,1.2072341734293788,1.207062930008994,,1.156192103660043,1.0860965027537979,,1.4574143494957155,1.4570009170018974,,1.395794618587607,1.310986826886521,,1.7594404075575758,1.7586917959021013,,1.685050962647785,1.582443600464839,,2.124056586116019,2.12285167214437,,2.034251106078478,1.910109008951071,,2.5642336970570008,2.5624155593530755,,2.4558174525944505,2.3056217769810567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,90.48,90.55,87.42,87.55,105204220,Down,-0.03291877307600455,0.03291877307600455,,0.03291877307600455,0.03291877307600455,,1.4594722184341649,1.6603575517835663,,1.154970585029216,1.0237096810455448,,2.130059156381143,2.7567871997647178,,1.6856474819588,1.6997240997579217,,3.1087621623595925,4.57725244578962,,2.4601556699923783,2.822149744981563,,4.537152009683147,7.599875664786594,,3.5905288533771578,4.685777641344134,,6.621847308945291,12.618510952644572,,5.2402771109902275,7.780066292784296,,0.03291877307600455,0.03291877307600455,,1.5172379405839758,1.5736142311636507,,1.357020567720688,1.2378487968041505,,2.302010968347504,2.476261748520767,,2.058923091498635,1.9478964826798157,,3.4926983808172913,3.8966807275584645,,3.1238762311661805,3.0652376259785767,,5.299254498392214,6.131872247187128,,4.739663539613807,4.8235015501381575,,8.040229981770972,9.6492014318511,,7.191197347904602,7.59033068333733,,0.03291877307600455,0.03291877307600455,,1.2476361851729325,1.2474592108191185,,1.1934529082355543,1.1210983241735664,,1.5565960505528678,1.5561544826574578,,1.4889950336145488,1.3985244307241935,,1.942065558367033,1.9412392428485057,,1.8577240834802982,1.7446021826624607,,2.422991264596786,2.4216167738949,,2.3177637886172415,2.1763200619774254,,3.0230115780688736,3.0208681496692713,,2.8917259713623777,2.7148705070041754,,0.03291877307600455,0.03291877307600455,,1.2971565779053875,1.4215004757087764,,1.2755463813173493,1.3467751900940745,,1.6826151876032156,2.0206636024402775,,1.6545833789492135,1.9144415733915048,,2.1826153586830186,2.8723742721162644,,2.1462537136968947,2.721379607292682,,2.8311938695530046,4.0830813942269195,,2.784027122575793,3.868442406350707,,3.672501751216087,5.80410214425122,,3.611319095116198,5.4989927208795315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,87.52,88.9,86.22,88.19,170167350,Up,0.007626239226418363,-0.007626239226418363,0.007626239226418363,,0.007626239226418363,1.1463515511422417,,1.6730682414510136,0.8920655477294006,,1.0303094675454374,1.3141218788062234,,2.799157340551987,1.0226207243601537,,1.7237780490165806,1.5064456541594713,,4.683181249302009,1.1722828536004652,,2.8839983091200025,1.726916312357199,,7.835281817166073,1.3438482676023464,,4.825125979387027,1.9796531933635149,,13.108961171119143,1.540522546065761,,8.07276503711263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-16,86.95,87.91,86.5,86.91,181486010,Down,-0.0004601403509232327,0.0004601403509232327,,0.0004601403509232327,0.0004601403509232327,,1.4601439350230196,1.673838264804575,,1.1541163849305403,1.0295474650665415,,2.132020310984508,2.8017345367239908,,1.6851760397670257,1.7232959424609342,,3.1130565264299217,4.689650475393135,,2.4605995739119377,2.884518690073548,,4.545510606450478,7.849716414271995,,3.592829544367734,4.828217758989001,,6.637099743591474,13.139155702073026,,5.246048268780054,8.081655635804763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,87.0,87.3,79.79,80.71,305819360,Down,-0.0750456353183031,0.0750456353183031,-0.0750456353183031,,-0.0750456353183031,1.0634716516401184,,1.5528216822112322,0.8265777453227734,,0.9539669192959591,1.1309719538421612,,2.411255176745321,0.8790420000273765,,1.481340516395023,1.2027566117111748,,3.7442493197942115,0.9348362476301473,,2.300257672596153,1.2790975603775554,,5.81415152738111,0.9941718482802832,,3.5718899886799997,1.360283995143565,,9.028340555378941,1.0572735775047397,,5.546508220895522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,78.9,81.08,75.3,78.19,391397830,Down,-0.009039465715406259,0.009039465715406259,-0.009039465715406259,,-0.009039465715406259,1.0539017546481726,,1.5388482551596478,0.8181572152746972,,0.9442486475976745,1.110708908450497,,2.3680539524078923,0.8622573247560676,,1.453055383792543,1.1705780675193354,,3.6440756927867928,0.9087345075186591,,2.2360317419994664,1.2336742793112947,,5.60767952151464,0.9577168919832577,,3.440913544657415,1.3001714876304933,,8.629367847177292,1.0093395129173477,,5.2950438043512476,-0.009039465715406259,,-0.009039465715406259,1.0278240846813458,,1.559453697524535,0.9028887158136555,,1.2252385577220493,1.056422349051046,,2.4318958347229436,0.928010767900286,,1.9107027991892804,1.0858163339503084,,3.7924289514532097,0.9538318180915444,,2.9796525450662013,1.1160281795745302,,5.914117350942803,0.9803713153698856,,4.646630178741864,1.14708064214978,,9.22279217052176,1.0076492498678997,,7.246204613268087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,78.95,82.05,78.25,81.95,205634840,Up,0.03729456448818702,-0.03729456448818702,0.03729456448818702,,0.03729456448818702,1.0939486864270767,,1.597322539712895,0.8482276689861379,,0.9789534509283436,1.1967237285355263,,2.551439295874853,0.9279175442784884,,1.5637044124975699,1.3091543508475525,,4.075471496010101,1.0150941786760912,,2.497740303530855,1.4321476824399724,,6.509842480534366,1.1104609433624821,,3.989696885179103,1.5666960759747897,,10.398318124138045,1.2147872903199572,,6.372832761318894,0.03729456448818702,,0.03729456448818702,1.0668800980321245,,1.6187109627882907,0.9360733810938375,,1.2702708310401827,1.1382331435770356,,2.6202251810509956,0.9986780605866555,,2.056201319914939,1.214358287802881,,4.241387225541181,1.0654697471812233,,3.3283956182460646,1.2955746891372606,,6.865579999413722,1.1367284683229666,,5.3877104757513985,1.3822228513547,,11.11338961095102,1.2127529797203136,,8.721146011428104,0.03729456448818702,,0.03729456448818702,1.0378514956172373,,1.2948610807679126,0.9738993735072538,,1.1623030396410161,1.0771357269549366,,1.6766652184874464,1.0107629213751939,,1.5050209700893962,1.1179069252029412,,2.171048536896623,1.0490218096636932,,1.9487930799083295,1.1602213742827399,,2.811206254885557,1.0887288540945652,,2.5234163136431293,1.204137488546428,,3.640121569462628,1.1299388695436858,,3.2674735751113255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
