,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Deals,AvgTrade,ProfitDeals,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker
90,2009-12-31,2021-04-30,-0.8456615872885866,-0.9012600351110022,12.821098782200906,-0.39814323408813534,2851,-0.0005823776800703889,0.46895826025955806,0.09672702841379284,-0.2148112646918252,0.9469653528831183,-2.6024376119291706,ADBE
91,2014-06-12,2021-04-30,-0.7991621530585059,-0.7987200482618948,0.05979839874871096,-0.09900627627913305,1733,-0.0009237024331956797,0.2423542989036353,0.020985807440198533,-0.02021129326923066,0.7923387403881296,-18.509749422742544,IUSB
92,2009-12-31,2021-04-30,-0.9083088859311776,-0.9248337997204301,12.60021908988324,-0.43751197340385706,2851,-0.0007900022355880633,0.44440547176429324,0.06748008395369179,-0.1510755186622341,0.9196245228889418,-4.358399682589307,CPRT
93,2009-12-31,2021-04-30,-0.8747535173474247,-0.940232572448598,11.923562192937581,-0.6264192299753467,2851,-0.0006454780366520212,0.44756225885654155,0.10265088832478993,-0.20047700699274693,0.9998360569562572,-2.709437926842528,TDG
94,2009-12-31,2021-04-30,-0.9215470344912868,-0.9378856090024176,6.8396737014526465,-0.4297970612795172,2851,-0.0008618240597209205,0.4152928796913364,0.06439289625227179,-0.0933952286654898,0.9724835781995262,-5.909819242791219,TFX
95,2009-12-31,2021-04-30,-0.8175672851730708,-0.860195472187084,1.3511254861879833,-0.344956105066039,2851,-0.0005642306378531151,0.4703612767450018,0.07013295685747266,-0.11131875441656526,0.896187873226059,-3.7591988125838203,VT
96,2009-12-31,2021-04-30,-0.369064243488475,-0.7273184933276602,17.136013704342016,-0.6492262367035853,2851,-3.093066432521087e-05,0.47001052262364085,0.17342557125449634,-0.25157136871405283,1.1180576535759579,-0.10291387356198019,ULTA
97,2009-12-31,2021-04-30,-0.9264387821408876,-0.9335679606123776,1.8169233710459487,-0.34305148927811147,2851,-0.0008865914083680645,0.4205541915117503,0.10817235956246923,-0.09167659115909976,0.9133293971884555,-6.292825948193588,ARE
98,2009-12-31,2021-04-30,-0.8421769786032987,-0.8862978847645695,4.214016487035549,-0.43802755855178854,2851,-0.0006108158732776287,0.42862153630305155,0.09166213769948127,-0.10089982138932987,1.0415565539356066,-3.809589398873268,SYK
99,2009-12-31,2021-04-30,-0.9395981836506796,-0.9540887214318012,2.404563316328189,-0.430230472963388,2851,-0.0009479429271383151,0.4195019291476675,0.08584776252779923,-0.1166726046417219,0.9416631791885399,-5.971258269874362,CB
