,StartDate,EndDate,Return,MaxDrawdown,BuyholdRet,BuyholdDrawdown,Trades,AvgTrade,ProfitTrades,MaxProfit,MaxLoss,ProfitFactor,SharpeRatio,Ticker,Group
443,2009-12-31,2021-04-30,-2.2606053495100014,-2.692493295711715,2.4551786662088446,-0.392722940739445,2851,-0.0007929166431111896,0.4384426517011575,0.09570847122984434,-0.23526387981104252,0.947474333234202,-4.296262436376703,ROP,sp500
444,2009-12-31,2021-04-30,-1.3778561562704268,-1.6774462430496158,2.9660634823701812,-0.672518010110859,2851,-0.00048328872545437627,0.46124166958961765,0.12256354904351272,-0.09236587563692669,0.9897172313949623,-2.4527155042378337,ROST,sp500
445,2009-12-31,2021-04-30,-0.4863402160208933,-2.0673678286059376,2.550786970916236,-1.6123950274646583,2851,-0.00017058583515289138,0.4710627849877236,0.2497310115299668,-0.23448254862157178,1.0863827878144108,-0.47090390010960986,RCL,sp500
446,2009-12-31,2021-04-30,-1.8238801650136924,-2.2053747232558862,2.8405432652304796,-0.4263432425989806,2851,-0.0006397334847469984,0.44896527534198527,0.07239374137271455,-0.10363788475904376,0.9651608271056183,-3.923123253145052,SPGI,sp500
447,2009-12-31,2021-04-30,-0.7804910841859453,-1.4067286667952017,3.2536971074819148,-0.4197145027704142,2851,-0.00027376046446367776,0.48263767099263416,0.1650456197256098,-0.0940856738348883,0.998806659981322,-1.1111568044792606,CRM,sp500
448,2009-12-31,2021-04-30,-2.0249581339865492,-2.2722599908840917,2.508471341839236,-0.38163185493863394,2851,-0.0007102624110791123,0.4451069800070151,0.05996340014401348,-0.13790257689861368,0.9184055608343645,-4.819433613047282,SBAC,sp500
449,2009-12-31,2021-04-30,-2.2157305104700318,-2.746842963616144,-0.15051440919542292,-1.9848039929938328,2851,-0.0007771766083725121,0.46369694843914416,0.1171474647828821,-0.25022625543414406,0.9606448778471265,-2.9738030351589297,SLB,sp500
450,2009-12-31,2021-04-30,-1.9734522114932183,-2.6740800216022365,2.6308178882190605,-1.139760415346632,2851,-0.00069219649649008,0.4801823921431077,0.18400033244424566,-0.18768407255610145,0.9207533850526833,-2.298366397902909,STX,sp500
451,2009-12-31,2021-04-30,-1.7119383029997077,-2.070444680323354,1.331854415717744,-0.9744392391858646,2851,-0.0006004694152927771,0.4412486846720449,0.12526519802642525,-0.11539507573402623,1.0285266068758587,-3.0661403560356186,SEE,sp500
452,2009-12-31,2021-04-30,-2.8763556504969316,-2.999945446637744,1.174982863442862,-0.5564588083889191,2851,-0.001008893598911586,0.3872325499824623,0.13048651415281629,-0.08434318951910123,0.933548202926636,-8.043594763902961,SRE,sp500
453,2012-06-29,2021-04-30,-0.4774950780173359,-1.3297371341296629,3.758624657690569,-0.6097683412509858,2222,-0.0002148942745352547,0.48244824482448245,0.1871799631126052,-0.23361825600107464,1.0158924727530219,-0.6946683992893692,NOW,sp500
454,2009-12-31,2021-04-30,-2.6766773304931673,-3.120253324809614,2.9256433619676634,-0.364543494362108,2851,-0.0009388556052238398,0.43809189757979655,0.06478640499089765,-0.10169399083622335,0.8758050571638254,-5.765638280613511,SHW,sp500
455,2009-12-31,2021-04-30,-1.272048354485023,-2.3071561985271054,1.1485619780685994,-1.4283402897942339,2851,-0.00044617620290600597,0.4419501929147667,0.20910363277332458,-0.13723251995668853,1.0734067531982756,-2.088987822966371,SPG,sp500
456,2009-12-31,2021-04-30,1.1701496935691662,-1.3245025493491178,3.551413785550422,-0.8141354146581532,2851,0.0004104348276286097,0.5187653454928095,0.17367995834684163,-0.1250924022715005,1.0130978330715408,1.4235765312208777,SWKS,sp500
457,2009-12-31,2021-04-30,-1.6474752494431628,-2.097633508854574,2.1291515090619493,-0.6008262970552458,2851,-0.0005778587335823089,0.4566818660119256,0.07736577710304642,-0.12739837983431698,0.9623257770396413,-3.405508587088245,SNA,sp500
458,2009-12-31,2021-04-30,-3.339706202198929,-3.3588836234757755,0.9017961472293725,-0.4423957521658155,2851,-0.0011714157145559204,0.3686425815503332,0.055085153513921764,-0.09447675939594467,0.8108251218100141,-10.927244005865763,SO,sp500
